RESPOND,AGE,BUY18,CLIMATE,FICO,INCOME,MARRIED,OWNHOME,GENDER
0,38,1,20,632,29,0,0,F
0,21,0,20,692,30,0,0,F
0,38,0,20,719,42,0,0,F
0,44,0,20,689,49,1,0,M
0,26,0,20,647,18,0,1,M
0,32,1,20,675,60,0,1,F
0,64,1,20,717,36,1,1,M
0,41,0,20,727,62,0,1,M
0,58,0,20,723,67,1,0,M
0,49,0,20,711,61,1,0,F
0,50,0,20,665,31,0,0,M
0,57,0,20,664,24,1,1,F
0,35,0,20,696,32,0,0,F
0,38,0,20,723,32,0,0,F
0,35,0,20,691,60,0,1,M
0,52,0,20,724,41,0,0,F
0,52,1,20,690,61,1,0,M
0,43,1,20,717,50,1,0,F
0,41,0,20,648,29,1,1,F
0,36,1,20,687,57,1,0,M
0,52,0,20,699,70,1,1,M
0,73,0,20,721,79,1,0,M
0,40,1,20,752,58,1,1,M
0,35,0,20,714,35,0,1,F
0,36,0,20,720,69,0,1,M
0,46,0,20,659,68,0,0,M
0,45,0,20,723,66,1,1,M
0,34,0,20,651,60,1,0,F
0,63,0,20,699,65,1,1,M
0,46,0,20,748,63,1,1,M
0,24,0,20,642,22,0,0,F
0,32,0,20,695,52,0,0,F
0,41,1,20,699,44,1,0,M
0,54,0,20,717,34,1,0,F
0,41,1,20,729,63,1,1,M
0,,1,20,717,,,,
0,44,0,20,666,17,1,0,M
0,36,1,20,723,31,0,0,F
0,35,0,20,674,61,0,1,M
0,50,0,20,698,48,0,0,M
0,48,0,20,700,54,1,0,F
0,34,0,20,695,21,0,0,F
1,25,1,20,636,62,1,0,M
0,41,0,20,666,57,1,1,M
0,36,0,20,686,64,0,1,M
0,35,1,20,718,21,0,0,M
0,43,0,20,685,50,0,0,M
0,60,1,20,680,23,1,1,M
0,68,0,20,675,17,0,1,M
0,51,0,20,743,61,1,1,F
0,34,0,20,709,61,0,1,M
0,19,0,20,673,60,0,0,M
0,40,1,20,643,44,1,0,M
0,39,1,20,650,20,0,0,M
0,54,0,20,703,36,0,0,F
0,48,0,20,709,29,1,0,F
0,40,0,20,695,33,1,0,M
0,44,0,20,689,32,1,1,F
0,62,0,20,699,60,1,1,F
0,50,2,20,737,31,1,0,F
0,42,0,20,685,61,0,1,M
0,28,0,20,641,30,0,0,F
0,49,0,20,664,59,1,1,M
1,40,0,20,704,26,1,1,F
0,39,1,20,707,53,0,0,F
0,56,0,20,694,37,0,0,F
0,18,0,20,640,50,0,0,M
0,50,0,20,745,60,0,1,F
0,47,0,20,746,63,1,1,F
0,44,0,20,694,48,1,0,F
0,56,0,20,667,60,1,1,M
0,50,1,20,694,23,1,1,F
0,29,0,20,676,28,0,0,M
0,40,0,20,649,60,1,1,F
0,22,0,20,729,24,1,1,F
0,45,2,20,696,25,1,0,M
0,46,1,20,703,26,0,1,F
0,45,0,20,644,40,1,0,F
1,43,1,20,681,44,1,0,M
0,75,2,20,652,62,1,1,M
0,38,0,20,678,34,0,0,M
0,53,0,20,669,50,1,1,F
0,68,1,20,,17,1,0,F
0,31,0,20,679,67,0,1,M
0,67,0,20,682,58,1,1,M
0,37,0,20,640,59,0,1,M
0,39,0,20,735,59,0,1,M
0,40,0,20,707,21,1,0,F
0,47,0,20,702,45,0,1,F
0,36,0,20,713,63,0,1,M
0,33,0,20,691,66,0,1,M
0,52,0,20,708,60,1,0,M
0,53,1,20,717,49,1,0,F
0,42,0,20,692,38,1,0,F
1,45,1,20,674,60,1,1,F
0,28,0,20,708,50,0,0,M
0,46,1,20,667,46,1,0,M
0,41,0,20,717,33,1,0,F
0,58,0,20,672,59,1,1,M
0,34,0,20,691,69,0,0,M
0,52,0,20,697,56,1,0,M
0,41,0,20,716,58,0,1,M
0,33,1,20,676,42,0,0,F
0,40,0,20,728,36,1,0,F
0,41,1,20,702,50,1,0,M
0,51,0,20,709,39,1,0,F
0,34,2,20,666,39,0,0,M
0,70,0,20,615,34,0,0,F
1,45,0,20,654,34,1,0,F
0,38,1,20,686,53,0,0,F
0,52,0,20,711,40,1,0,F
0,50,0,20,710,69,1,1,M
0,43,1,20,715,57,0,1,M
0,43,0,20,627,58,1,1,M
0,31,0,20,731,64,0,1,F
0,45,0,20,689,37,1,0,F
0,39,0,20,697,42,0,0,F
0,37,0,20,724,61,0,1,M
0,55,0,20,703,40,1,0,F
0,53,0,20,676,86,1,0,F
0,42,0,20,723,35,1,0,F
0,49,0,20,699,58,1,1,F
0,51,0,20,686,59,1,1,M
0,44,0,20,688,17,1,1,F
0,36,0,20,689,68,0,1,M
0,42,0,20,705,39,0,0,F
0,44,1,20,713,70,1,0,M
0,40,0,20,682,23,1,1,F
0,44,0,20,722,58,1,1,F
0,46,0,20,742,35,1,0,F
0,52,0,20,710,48,1,0,M
0,50,1,20,719,65,1,1,M
0,45,0,20,650,56,1,0,F
0,42,2,20,717,62,1,1,M
0,39,0,20,670,43,0,0,M
1,50,0,20,626,35,1,0,F
0,50,0,20,712,50,1,1,M
0,49,0,20,735,58,0,1,M
0,33,1,20,748,44,0,0,M
0,41,0,20,741,50,1,0,M
0,42,0,20,707,67,1,1,M
0,47,0,20,710,68,0,1,M
0,46,1,20,729,63,1,1,F
0,38,0,20,684,47,0,0,M
0,46,1,20,663,60,1,0,F
0,38,2,20,685,64,0,1,F
0,38,0,20,673,50,0,0,F
0,29,0,20,692,59,0,0,M
0,43,1,20,714,30,1,0,F
0,41,1,20,722,66,1,1,M
0,36,0,20,709,44,0,0,M
0,45,0,20,683,58,1,1,F
0,40,0,20,731,24,1,0,M
0,53,0,20,692,51,1,0,M
1,27,0,20,684,44,0,0,F
1,18,0,20,705,39,0,1,F
0,43,1,30,644,33,1,0,F
0,43,0,30,690,25,0,1,F
1,45,1,30,710,26,1,0,F
0,63,1,30,730,51,1,0,M
0,30,0,30,718,23,1,1,M
0,41,1,30,658,29,1,0,M
0,50,1,30,704,72,1,0,M
0,36,0,30,706,51,0,0,F
0,52,0,30,674,51,1,0,F
0,43,0,30,707,57,0,0,F
0,42,0,30,723,62,0,0,F
0,33,1,30,647,61,0,1,F
0,69,1,30,671,27,1,0,M
0,31,0,30,676,30,1,0,F
0,48,2,30,708,30,1,1,F
0,49,0,30,700,18,0,0,F
1,46,0,30,709,40,1,0,F
0,42,1,30,734,54,0,0,M
0,49,0,30,728,36,1,1,F
0,39,0,30,659,65,0,0,F
0,44,0,30,698,66,1,0,M
0,48,0,30,724,34,0,1,M
0,37,0,30,621,62,0,0,F
0,48,0,30,729,53,1,0,M
0,46,0,30,715,48,1,0,M
0,45,0,30,726,53,1,0,M
0,42,0,30,676,54,1,0,F
1,21,0,30,727,35,0,0,F
0,44,1,30,677,64,1,0,M
0,46,0,30,678,54,1,1,F
0,58,0,30,703,61,1,0,M
0,51,1,30,715,52,1,0,F
0,30,1,30,688,55,0,0,M
0,41,2,30,688,54,0,0,F
0,45,0,30,649,37,1,0,F
0,43,0,30,730,70,1,0,M
0,41,1,30,677,49,0,0,M
0,43,0,30,685,45,1,0,M
0,58,0,30,662,37,1,1,M
0,37,1,30,682,50,0,0,M
0,22,0,30,701,16,1,0,F
0,50,1,30,677,57,1,1,F
0,44,0,30,705,21,1,0,M
0,40,0,30,703,59,1,0,F
0,39,0,30,654,23,0,1,F
0,47,1,30,690,68,0,0,M
0,65,0,30,753,52,1,0,M
0,48,0,30,680,35,1,1,M
0,46,0,30,717,42,0,0,F
0,33,0,30,,76,0,1,M
0,40,0,30,694,18,1,0,F
0,38,0,30,674,48,0,1,M
0,20,1,30,743,27,0,1,M
0,47,0,30,706,24,1,1,F
0,23,0,30,674,69,0,1,F
0,53,0,30,654,64,1,1,F
0,50,0,30,682,45,0,0,F
1,23,1,30,737,18,0,1,M
0,20,0,30,689,18,0,0,M
0,38,1,30,706,68,0,0,M
0,43,1,30,702,22,1,0,F
0,41,0,30,697,54,1,1,F
0,40,1,30,696,55,1,1,M
0,44,0,30,667,56,1,0,M
0,41,0,30,726,24,1,0,F
0,33,1,30,678,57,0,0,F
0,44,1,30,743,20,1,0,F
0,50,0,30,667,49,1,0,M
0,34,0,30,673,19,0,0,M
0,44,0,30,723,52,0,0,M
0,66,1,30,681,39,1,1,M
0,58,0,30,676,54,1,0,M
0,35,0,30,717,54,0,0,M
0,51,2,30,702,58,1,0,M
0,53,1,30,666,28,0,0,F
0,36,0,30,672,40,0,1,F
0,61,1,30,716,60,1,0,F
0,38,0,30,672,57,0,0,F
1,39,0,30,687,34,1,1,F
0,28,0,30,683,20,0,0,M
0,40,1,30,682,53,1,0,F
0,56,0,30,693,49,1,0,M
0,31,1,30,722,19,0,0,F
0,41,0,30,705,22,1,0,M
0,45,0,30,745,65,1,0,M
1,49,0,30,713,37,1,0,F
0,29,1,30,686,53,0,1,F
0,49,1,30,662,50,1,0,F
0,42,0,30,649,57,1,1,F
0,43,0,30,727,27,1,1,M
0,54,0,30,685,55,1,0,M
0,46,0,30,708,27,0,0,F
0,52,0,30,730,45,0,0,M
0,34,1,30,690,49,0,1,F
0,,0,30,669,,,,
0,40,0,30,732,56,1,0,F
0,50,0,30,702,19,1,0,F
0,69,1,30,698,34,1,0,M
0,40,0,30,703,71,1,0,F
0,31,1,30,694,44,1,0,F
1,64,0,30,696,51,1,1,M
0,32,1,30,652,35,1,0,M
0,43,0,30,731,24,0,0,F
0,,1,30,675,,,,
0,62,1,30,715,49,1,0,M
0,45,1,30,720,55,1,0,M
0,53,0,30,710,51,0,0,F
0,46,0,30,705,61,1,0,M
0,70,0,30,706,31,1,0,M
0,53,0,30,702,52,1,0,M
0,47,0,30,714,19,1,0,F
0,41,0,30,693,59,1,1,F
0,48,0,30,648,58,1,1,F
0,66,1,30,645,28,0,0,F
0,39,0,30,717,19,0,0,M
0,44,0,30,677,28,1,1,F
0,38,1,30,746,60,0,0,M
0,72,0,30,631,33,1,0,F
0,36,0,30,694,30,0,0,F
0,55,0,30,644,57,0,1,M
1,38,0,30,709,51,0,1,M
0,32,0,30,716,32,0,1,M
0,49,0,30,715,67,1,0,M
0,59,1,30,676,43,1,1,F
0,49,0,30,719,54,1,0,M
0,47,1,30,706,20,1,0,M
0,27,0,30,737,66,0,0,M
0,28,2,30,683,45,0,0,F
0,49,0,30,729,21,1,0,F
0,42,0,30,722,57,1,0,M
0,21,0,30,685,23,1,1,F
0,43,1,30,706,55,1,0,M
0,,0,30,661,,,,
0,40,0,30,676,51,1,0,M
0,49,0,30,685,50,1,0,M
1,50,2,30,695,65,1,0,M
0,34,0,30,720,49,0,0,M
0,32,0,30,684,61,0,0,F
0,43,0,30,,26,0,1,F
0,45,1,30,703,53,1,0,M
0,49,0,30,683,85,1,1,F
0,45,0,30,698,20,1,0,F
0,,1,30,760,,,,
0,49,1,30,682,56,1,0,F
0,41,0,30,690,55,0,0,F
0,43,0,30,715,17,0,0,F
0,50,2,30,709,36,1,0,M
0,48,1,30,684,56,1,0,F
0,66,1,30,654,39,0,1,F
0,48,0,30,720,18,1,0,F
0,32,1,30,652,64,0,0,M
0,50,0,30,750,52,1,0,M
0,50,0,30,708,51,1,0,M
0,45,0,30,693,27,1,0,F
0,31,0,30,693,50,0,0,M
0,75,0,30,650,31,0,1,F
0,54,1,30,722,51,1,0,F
0,42,1,30,718,20,0,0,F
0,59,1,30,712,65,1,1,M
0,54,0,30,703,36,1,0,F
0,,0,30,698,,,,
0,45,0,30,711,46,0,0,M
0,62,1,30,698,65,1,1,M
0,41,1,30,691,56,1,0,M
0,49,1,30,693,58,1,0,M
0,55,0,30,699,26,0,0,F
0,45,1,30,694,85,0,0,F
0,35,1,30,681,50,0,0,M
0,58,1,30,682,47,1,1,F
0,22,0,30,670,65,1,1,F
0,47,0,30,670,55,1,0,M
0,65,0,30,716,27,1,1,F
0,51,0,30,667,44,0,0,M
1,45,0,30,670,30,1,0,F
0,35,0,30,661,51,0,0,M
0,62,0,30,665,17,0,0,F
0,66,0,30,625,37,0,0,M
1,40,1,30,667,53,1,1,F
0,54,0,30,693,51,1,0,M
0,49,2,30,695,53,1,0,F
1,49,0,30,661,23,1,1,M
0,44,0,30,724,65,1,1,M
0,30,1,30,747,62,1,1,M
0,30,0,30,667,54,0,1,F
0,40,0,30,678,57,1,0,M
0,48,0,30,699,49,1,0,M
0,36,0,30,732,64,0,0,M
0,55,1,30,667,31,0,1,M
0,39,0,30,707,61,0,0,F
0,48,1,30,700,22,1,0,F
0,59,0,30,752,60,1,0,M
0,43,0,30,636,68,0,0,F
0,41,1,30,664,54,1,1,F
0,42,1,30,692,26,1,0,F
0,33,0,30,674,22,0,0,M
0,55,0,30,733,20,1,0,F
0,40,0,30,712,57,0,0,M
0,52,0,30,658,68,1,0,F
0,48,0,30,707,20,1,0,F
0,63,0,30,709,26,1,1,F
0,39,1,30,703,51,0,0,F
0,48,0,30,630,69,0,1,M
0,47,1,30,729,25,0,0,M
0,32,0,30,695,22,0,0,F
0,40,0,30,692,32,1,0,F
0,30,0,30,745,27,1,0,M
0,35,0,30,684,29,0,0,M
0,52,2,30,698,27,1,0,M
0,46,0,30,687,23,1,0,M
1,48,2,30,718,17,1,0,M
0,,1,30,679,,,,
0,45,1,30,686,54,1,0,M
0,39,1,30,684,51,0,0,M
1,64,1,30,677,42,1,1,M
0,36,0,30,680,61,0,0,M
0,49,0,30,658,59,0,0,M
0,37,0,30,660,27,0,0,M
0,44,0,30,687,18,1,0,F
1,55,0,30,675,36,1,0,M
0,22,0,30,699,23,1,0,M
0,47,0,30,701,53,1,0,M
0,45,1,30,756,54,1,0,M
0,50,0,30,667,58,1,0,M
0,54,0,30,683,41,1,0,F
0,54,1,30,736,50,1,0,F
0,33,0,30,658,66,1,1,F
0,41,0,30,731,82,1,1,F
1,41,0,30,693,37,1,0,F
0,45,0,30,763,55,0,0,M
0,53,0,30,740,17,1,0,F
0,34,1,30,664,25,0,0,F
0,51,0,30,710,61,1,0,F
1,47,0,30,636,25,1,0,F
0,44,1,30,719,36,1,1,M
0,49,1,30,713,25,1,0,F
0,39,0,30,702,28,0,0,F
0,32,1,30,716,53,0,1,F
0,48,0,30,683,52,1,0,M
0,32,0,30,730,48,0,0,M
0,42,0,30,694,53,1,0,M
1,24,0,30,685,32,1,0,M
1,41,0,30,735,40,1,0,F
0,38,1,30,722,27,0,1,F
0,48,0,30,658,28,0,0,F
0,33,0,30,698,55,0,0,M
0,50,1,30,687,54,0,0,M
0,43,0,30,684,19,1,0,F
0,35,0,30,700,21,0,0,F
1,44,2,30,726,17,1,0,F
0,57,0,30,727,58,1,0,F
0,52,1,30,718,63,1,0,M
0,24,0,30,622,38,0,0,M
0,39,1,30,696,27,0,0,M
0,48,1,30,651,54,1,0,F
0,41,0,30,675,23,1,0,F
0,40,0,30,715,52,0,0,M
0,37,1,30,704,18,0,0,F
0,41,0,30,669,51,1,0,M
0,31,1,30,697,56,0,0,M
0,41,0,30,715,17,0,0,F
0,32,0,30,701,25,0,0,F
0,57,0,30,712,57,1,0,M
0,40,2,30,711,50,1,0,F
0,45,0,30,697,24,1,0,F
0,47,0,30,691,51,1,0,F
0,55,1,30,732,22,1,0,F
0,33,0,30,647,78,0,0,M
1,56,1,30,713,31,1,0,F
1,41,1,30,680,17,1,0,F
0,44,0,30,716,51,1,0,F
0,69,0,30,690,25,1,1,F
0,53,0,30,686,54,1,0,M
1,34,0,30,713,49,0,1,M
0,33,0,30,697,56,0,0,M
1,35,2,30,710,59,0,0,M
0,43,0,30,689,59,1,0,F
0,47,0,30,689,20,1,0,M
0,69,1,30,700,58,1,1,M
1,43,3,30,652,23,1,0,M
0,35,0,30,671,23,0,0,F
0,35,0,30,692,55,0,0,M
0,45,0,30,718,63,1,0,F
0,47,0,30,731,24,1,0,F
1,47,2,30,703,50,1,0,M
0,56,1,30,689,20,1,0,F
0,44,1,30,661,56,1,0,M
0,41,0,30,673,54,1,0,F
0,49,0,30,696,50,1,0,M
1,40,0,30,681,53,1,0,F
0,40,0,30,726,60,1,0,M
1,71,0,30,704,58,0,0,F
0,32,1,30,694,52,0,0,M
0,37,0,30,679,21,0,1,F
1,40,1,30,667,66,1,0,M
0,48,0,30,708,58,1,1,M
0,40,0,30,695,17,1,0,M
0,41,0,30,701,65,1,0,M
0,45,0,30,680,56,1,0,F
0,49,1,30,725,51,0,0,M
0,61,0,30,713,62,0,0,M
0,45,1,30,720,55,1,0,M
0,46,2,30,706,45,1,0,M
0,48,1,30,738,66,1,0,M
0,35,0,30,721,49,0,0,M
0,46,0,30,699,55,1,1,F
0,32,1,30,699,21,0,0,M
0,38,2,30,664,18,0,0,F
0,40,0,30,719,16,0,0,M
0,36,0,30,688,26,0,0,F
1,54,0,30,688,81,0,0,F
0,42,1,30,724,58,1,1,F
0,44,0,30,732,68,1,0,M
1,47,1,30,710,33,1,0,F
0,49,0,30,655,58,1,0,M
0,47,0,30,687,55,1,0,F
0,24,0,30,703,45,0,1,F
0,29,0,30,684,54,0,0,M
0,43,0,30,700,59,0,0,F
0,53,0,30,705,44,0,0,F
0,57,0,30,700,40,1,0,M
1,41,0,30,727,18,1,0,F
0,42,0,30,628,35,1,1,F
0,70,0,30,674,59,0,0,F
0,48,0,30,699,16,1,0,F
0,34,1,30,700,22,0,0,F
1,55,0,30,709,58,0,0,M
0,46,0,30,716,60,1,0,M
1,45,0,30,672,48,0,0,M
0,46,0,30,720,30,1,1,F
0,46,0,30,713,22,1,0,M
0,61,0,30,687,51,0,0,F
0,29,1,30,734,56,1,0,F
0,55,0,30,699,63,1,0,M
0,44,0,30,665,61,1,0,F
0,49,1,30,698,65,0,1,M
0,30,0,30,700,53,0,0,F
0,48,0,30,689,56,0,0,M
0,43,0,30,677,55,1,1,F
0,40,0,30,717,51,1,1,F
0,49,1,30,650,56,1,0,F
0,49,0,30,683,55,1,0,F
0,37,0,30,715,54,0,0,M
0,42,1,30,640,54,0,0,F
0,36,0,30,696,62,0,0,M
0,52,0,30,725,59,1,0,M
0,45,1,30,703,28,0,0,F
0,50,0,30,738,18,1,0,F
0,42,0,30,681,17,1,0,F
0,46,1,30,661,52,1,0,M
0,47,0,30,680,23,0,0,F
0,43,0,30,713,61,1,0,M
0,53,0,30,707,38,1,0,M
0,56,0,30,679,17,1,0,F
0,49,0,30,698,54,0,0,F
0,40,0,30,698,21,1,1,F
0,48,0,30,692,56,0,0,F
0,30,2,30,709,70,0,0,M
0,66,1,30,691,35,1,1,M
0,47,0,30,717,26,1,1,F
0,64,1,30,650,24,1,0,F
0,50,0,30,691,21,1,1,F
0,56,0,30,715,63,1,0,M
0,49,0,30,714,20,1,0,F
0,51,0,30,700,54,1,0,M
0,41,0,30,723,47,1,1,M
0,55,0,30,622,56,1,0,F
0,57,0,30,711,52,0,0,M
0,45,0,30,685,18,1,0,F
0,,0,30,682,,,,
0,49,1,30,713,20,1,0,F
0,43,0,30,713,51,1,0,F
0,48,0,30,704,18,1,0,M
0,67,0,30,663,41,1,1,M
0,53,0,30,660,24,1,0,F
1,42,0,30,683,18,0,0,M
0,44,1,30,701,27,1,1,F
0,35,1,30,695,55,0,0,M
0,34,1,30,651,45,0,0,M
0,42,1,30,655,52,1,0,F
0,42,2,30,672,63,1,1,M
0,45,1,30,711,17,1,0,F
0,39,0,30,694,22,0,0,F
0,46,0,30,725,47,1,0,F
0,45,0,30,682,18,0,0,F
0,49,0,30,718,60,1,0,M
0,,0,30,730,,,,
0,54,0,30,664,49,1,1,F
0,54,0,30,681,19,1,0,F
0,37,0,30,695,53,0,0,F
0,53,1,30,694,37,1,0,F
0,64,0,30,700,58,1,1,F
0,56,0,30,701,25,1,1,F
1,42,0,30,624,61,0,0,M
0,46,0,30,678,19,1,0,F
0,33,1,30,698,20,0,0,F
0,38,0,30,726,38,0,0,F
0,42,0,30,726,49,1,0,M
0,75,0,30,704,41,0,1,M
0,38,0,30,678,30,0,0,F
0,43,0,30,705,17,0,1,M
0,40,0,30,712,27,1,0,F
1,45,1,30,726,60,1,0,F
0,62,0,30,603,48,1,1,F
0,42,0,30,658,38,1,0,M
0,35,1,30,682,67,0,0,M
0,68,0,30,694,67,1,1,F
0,43,1,30,711,65,0,0,F
0,32,0,30,661,54,0,0,M
0,55,1,30,701,36,1,0,F
0,43,0,30,700,58,0,0,M
1,41,1,30,702,18,1,0,F
0,50,0,30,688,55,1,1,M
0,49,1,30,667,55,0,0,M
0,41,0,30,663,52,1,0,M
0,53,0,30,684,50,0,0,M
0,49,0,30,747,23,1,0,F
0,,0,30,738,,,,
0,46,0,30,689,51,1,1,F
0,57,0,30,677,28,1,0,M
0,40,0,30,660,53,1,0,M
0,47,0,30,704,71,1,0,M
0,58,0,30,721,19,1,0,M
0,52,0,30,706,57,1,0,F
0,35,0,30,680,56,0,0,F
0,43,0,30,716,36,1,1,F
0,42,0,30,676,20,1,0,F
0,34,2,30,684,21,0,0,F
0,,0,30,706,,,,
0,38,0,30,705,58,0,0,M
0,35,2,30,719,54,0,0,M
0,50,0,30,689,31,1,1,M
0,40,0,30,721,36,1,0,F
0,40,1,30,632,58,0,1,F
0,46,0,30,682,50,1,0,F
0,,0,30,711,,,,
0,54,0,30,668,52,1,0,M
0,22,1,30,620,62,1,0,F
0,49,1,30,695,55,1,1,F
0,58,0,30,703,54,1,0,M
0,44,0,30,722,57,1,0,M
0,33,0,30,692,16,1,0,F
1,44,0,30,651,38,1,0,M
0,33,1,30,710,58,0,0,F
0,32,0,30,676,31,0,1,F
1,47,0,30,676,71,1,0,M
0,55,0,30,652,52,1,0,M
0,33,0,30,694,30,0,0,F
0,,0,30,683,,,,
0,52,0,30,682,21,0,0,M
0,,2,30,678,,,,
0,55,0,30,695,54,0,0,M
0,,0,30,683,,,,
0,35,0,30,675,26,0,0,F
0,44,1,30,722,51,1,0,M
0,43,0,30,743,30,1,0,F
0,50,0,30,695,51,1,0,M
0,41,0,30,715,52,1,0,M
0,45,0,30,683,58,1,0,F
0,43,0,30,698,20,0,0,F
0,53,0,30,690,26,1,0,F
0,56,0,30,679,61,1,0,M
0,66,1,30,694,20,1,0,M
0,52,2,30,687,52,1,0,F
0,50,1,30,712,20,1,1,M
0,49,0,30,639,61,0,0,F
0,51,0,30,731,63,0,0,F
0,30,0,30,690,22,0,0,F
0,40,0,30,709,62,1,1,M
0,26,1,30,701,19,0,0,M
0,35,0,30,752,52,0,0,M
0,42,1,30,700,22,1,0,F
0,47,0,30,713,25,1,0,F
0,42,0,30,711,64,1,0,F
0,46,0,30,706,52,1,0,M
0,40,0,30,681,18,1,0,F
0,34,0,30,659,55,0,1,M
0,44,0,30,726,18,1,0,F
1,53,1,30,684,65,1,0,F
0,48,1,30,700,55,1,0,M
0,37,0,30,710,55,0,0,M
0,50,0,30,677,35,1,0,F
0,46,0,30,713,61,0,0,F
0,61,0,30,676,35,1,0,M
0,36,0,30,679,19,0,0,F
0,43,0,30,732,56,1,0,M
0,52,0,30,771,59,1,0,M
1,53,2,30,705,21,1,0,F
0,47,0,30,687,61,0,0,M
0,37,0,30,738,17,0,0,F
0,45,0,30,679,56,1,0,M
0,47,1,30,706,22,1,0,F
0,48,0,30,668,52,1,0,M
0,45,1,30,695,38,1,1,M
0,21,0,30,657,18,0,0,M
0,53,0,30,690,18,1,0,F
0,49,1,30,675,66,1,0,F
0,46,0,30,672,31,1,0,F
0,42,0,30,679,53,1,0,M
0,39,1,30,706,27,0,1,F
0,45,2,30,679,21,1,0,F
0,45,0,30,707,22,1,0,F
0,37,1,30,642,31,0,1,F
0,41,0,30,712,55,0,0,M
0,38,0,30,673,55,0,0,M
0,33,0,30,703,55,0,1,F
0,46,1,30,681,17,0,0,M
0,48,1,30,716,42,1,1,M
0,54,0,30,690,60,1,0,F
0,37,1,30,665,29,0,1,F
0,51,0,30,710,52,0,0,M
0,51,1,30,692,16,1,0,M
0,34,0,30,701,55,0,0,M
0,38,0,30,709,30,0,1,F
1,40,1,30,679,19,1,0,F
0,42,0,30,691,60,1,0,M
0,47,2,30,691,18,1,0,F
0,25,0,30,697,48,0,1,F
0,58,0,30,637,41,1,0,F
0,45,1,30,,61,1,0,F
0,56,0,30,694,29,0,0,F
0,43,0,30,728,21,0,0,M
0,35,0,30,705,42,0,1,M
0,48,0,30,699,55,1,0,M
1,46,1,30,657,46,1,1,F
0,48,0,30,702,62,0,0,M
0,49,0,30,696,50,1,0,M
0,55,0,30,723,57,1,0,F
0,22,0,30,670,72,0,0,F
0,43,0,30,711,17,0,0,F
0,52,1,30,697,72,1,1,M
0,48,1,30,696,64,1,0,M
1,51,2,30,683,53,1,0,M
0,44,0,30,691,19,1,0,M
1,47,1,30,661,71,1,0,M
0,41,0,30,682,49,0,0,M
0,74,0,30,692,39,1,1,F
0,28,0,30,680,53,0,1,M
0,61,0,30,690,61,0,1,F
0,57,1,30,721,45,1,1,F
0,49,1,30,685,65,1,1,F
0,50,0,30,685,22,1,0,F
0,60,1,30,705,18,1,0,F
0,51,1,30,736,58,1,0,F
0,47,0,30,656,47,1,0,M
0,69,1,30,663,56,1,0,M
0,34,0,30,750,51,0,1,F
0,48,0,30,653,50,0,0,F
0,47,0,30,665,73,0,0,M
0,39,1,30,673,17,0,1,F
0,63,0,30,701,44,1,1,M
0,46,0,30,668,32,0,0,F
0,45,0,30,696,53,1,0,M
0,29,0,30,688,70,0,0,M
0,24,1,30,720,58,0,0,F
0,41,0,30,717,61,1,0,M
0,48,0,30,688,53,1,0,M
0,40,0,30,697,67,0,0,M
0,37,1,30,658,74,0,0,M
0,21,0,30,717,53,1,1,M
0,28,0,30,670,17,0,1,F
0,47,0,30,702,55,1,0,F
0,31,0,30,672,65,0,0,F
0,46,1,30,694,22,1,1,F
0,50,0,30,706,60,0,1,M
0,73,0,30,697,43,0,0,F
0,,1,30,716,,,,
0,50,0,30,694,22,0,0,F
0,43,0,30,666,54,1,0,M
0,58,0,30,705,69,1,1,M
0,32,0,30,646,51,0,0,M
0,53,0,30,699,64,1,0,M
0,50,0,30,677,56,1,0,M
0,42,0,30,692,47,1,0,M
0,34,0,30,720,49,0,0,F
0,46,0,30,696,55,0,0,M
0,42,1,30,718,46,1,0,M
0,45,0,30,670,28,1,0,M
0,40,1,30,686,55,1,0,M
0,44,1,30,689,16,1,0,F
0,41,1,30,720,59,1,0,M
0,45,0,30,625,54,1,0,M
0,38,0,30,705,53,0,0,F
0,,0,30,700,,,,
0,46,0,30,700,30,1,0,F
0,59,1,30,712,57,1,0,M
0,46,1,30,706,52,1,0,F
0,41,0,30,638,18,1,0,F
0,44,0,30,683,36,0,1,M
0,43,0,30,701,45,0,0,M
0,35,0,30,739,56,0,0,M
0,69,0,30,648,57,0,0,F
0,61,0,30,718,28,1,0,F
0,44,1,30,706,53,0,0,M
0,51,0,30,680,60,1,0,M
0,49,0,30,683,51,1,0,M
0,57,0,30,725,46,1,0,M
0,41,1,30,728,21,1,0,F
0,51,1,30,651,56,1,0,F
0,45,0,30,659,19,1,0,M
1,40,1,30,668,58,1,1,M
0,38,0,30,689,48,0,1,M
0,46,0,30,686,52,1,0,F
0,37,0,30,627,59,0,0,F
0,38,0,30,675,54,0,0,F
0,48,0,30,725,26,1,1,F
0,34,0,30,680,22,0,0,M
0,55,1,30,644,59,1,1,M
0,46,0,30,744,55,0,0,F
0,44,0,30,700,31,1,1,M
0,74,1,30,691,41,1,0,F
0,57,0,30,709,55,1,0,F
0,32,0,30,690,57,0,0,M
0,40,2,30,734,15,1,0,F
0,51,0,30,656,49,1,1,F
0,41,0,30,722,20,1,0,M
0,47,0,30,671,28,1,0,F
0,46,1,30,673,72,1,0,M
0,43,1,30,713,69,1,0,M
0,22,0,30,734,56,1,1,F
0,43,0,30,723,18,0,0,M
0,62,0,30,707,27,1,1,F
0,43,1,30,708,63,1,0,M
0,48,1,30,743,60,1,0,M
0,43,0,30,660,48,1,1,M
